"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","SEX","AGE","MARST","MARRNO","RACE","RACED","EDUC","EDUCD","SCHLTYPE","DEGFIELD","DEGFIELDD","INCTOT"
2019,201901,15364,2019000899051,6966.0,2019000153641,200001,1,2,8514.0,1,55,1,1,2,200,11,114,1,54,5404,80200
2019,201901,15364,2019000899051,6966.0,2019000153641,200001,1,3,16563.6,2,32,6,0,2,200,7,71,1,0,0,54500
2019,201901,15364,2019000899051,6966.0,2019000153641,200001,1,4,16408.8,2,30,6,0,2,200,8,81,1,0,0,19000
2019,201901,15364,2019000899051,6966.0,2019000153641,200001,1,5,5727.6,1,21,6,0,2,200,7,71,2,0,0,660
2019,201901,15364,2019000899051,6966.0,2019000153641,200001,1,6,8359.2,1,7,6,0,2,200,1,15,2,0,0,9999999
2019,201901,15364,2019000899051,6966.0,2019000153641,200001,1,7,8668.8,1,6,6,0,2,200,1,12,3,0,0,9999999
2019,201901,15519,2019000910902,5882.4,2019000155191,100001,1,1,5882.4,2,62,3,1,2,200,8,81,1,0,0,12000
2019,201901,15674,2019000922773,13158.0,2019000156741,160001,1,1,13158.0,2,74,5,1,2,200,11,114,1,23,2311,34500
2019,201901,15828,2019000933343,6811.2,2019000158281,50001,1,1,6656.4,2,53,4,2,1,100,2,26,1,0,0,9410
2019,201901,15983,2019000943710,22600.8,2019000159831,20001,1,1,22446.0,2,61,5,1,2,200,11,114,1,23,2307,6600
2019,201901,15983,2019000943710,22600.8,2019000159831,20001,1,2,25387.2,1,20,6,0,2,200,6,65,2,0,0,4500
2019,201901,16138,2019000953428,8204.4,2019000161381,270101,1,1,8204.4,2,64,3,2,2,200,6,61,1,0,0,9200
2019,201901,16138,2019000953428,8204.4,2019000161381,270101,1,2,10836.0,1,70,3,2,2,200,7,71,1,0,0,11200
2019,201901,16293,2019000964508,10062.0,2019000162931,50001,1,1,10216.8,1,42,1,2,1,100,6,63,1,0,0,9000
2019,201901,16293,2019000964508,10062.0,2019000162931,50001,1,2,7894.8,2,41,1,2,1,100,8,81,1,0,0,50000
2019,201901,16293,2019000964508,10062.0,2019000162931,50001,1,3,12384.0,2,18,6,0,1,100,6,63,2,0,0,5000
2019,201901,16293,2019000964508,10062.0,2019000162931,50001,1,4,6192.0,2,18,6,0,1,100,6,63,2,0,0,4000
2019,201901,16293,2019000964508,10062.0,2019000162931,50001,1,5,9752.4,2,13,6,0,1,100,2,23,2,0,0,9999999
2019,201901,16448,2019000977047,26470.8,2019000164481,260001,1,1,26470.8,2,72,3,1,2,200,8,81,1,0,0,33200
2019,201901,16448,2019000977047,26470.8,2019000164481,260001,1,2,126162.0,2,39,6,0,2,200,4,40,2,0,0,0
2019,201901,16602,2019000987685,14241.6,2019000166021,210001,1,1,14241.6,2,49,4,2,1,100,10,101,1,53,5301,14500
2019,201901,16757,2019000999232,9288.0,2019000167571,20001,1,1,9133.2,2,77,1,2,1,100,6,63,1,0,0,30800
2019,201901,16757,2019000999232,9288.0,2019000167571,20001,1,2,8668.8,1,73,1,3,1,100,6,63,1,0,0,12000
2019,201901,16912,2019001009599,18421.2,2019000169121,270101,1,1,18421.2,1,35,1,1,1,100,10,101,1,62,6203,152000
2019,201901,16912,2019001009599,18421.2,2019000169121,270101,1,2,20433.6,2,29,1,1,1,100,11,114,1,54,5402,30000
2019,201901,17067,2019001018006,43498.8,2019000170671,50001,1,1,43344.0,1,31,6,0,1,100,7,71,1,0,0,91000
2019,201901,17067,2019001018006,43498.8,2019000170671,50001,1,2,69969.6,2,28,6,0,1,100,7,71,1,0,0,65000
2019,201901,17067,2019001018006,43498.8,2019000170671,50001,1,3,45666.0,2,11,6,0,1,100,2,22,2,0,0,9999999
2019,201901,17222,2019001029930,4644.0,2019000172221,180001,1,1,4644.0,2,32,1,1,1,100,11,114,1,61,6107,100000
2019,201901,17222,2019001029930,4644.0,2019000172221,180001,1,2,19040.4,1,38,1,1,1,100,8,81,1,0,0,48000
2019,201901,17222,2019001029930,4644.0,2019000172221,180001,1,3,15480.0,2,15,6,0,1,100,3,30,2,0,0,0
2019,201901,17222,2019001029930,4644.0,2019000172221,180001,1,4,16099.2,2,5,6,0,1,100,1,11,2,0,0,9999999
2019,201901,17376,2019001039578,11455.2,2019000173761,260001,1,1,11455.2,1,59,1,2,1,100,10,101,1,24,2414,53000
2019,201901,17376,2019001039578,11455.2,2019000173761,260001,1,2,12229.2,2,56,1,1,1,100,7,71,1,0,0,68000
2019,201901,17531,2019001050799,10836.0,2019000175311,140001,1,1,10990.8,2,67,5,1,1,100,0,2,1,0,0,23700
2019,201901,17531,2019001050799,10836.0,2019000175311,140001,1,2,13158.0,2,50,6,0,1,100,6,63,1,0,0,15600
2019,201901,17686,2019001062296,13158.0,2019000176861,10001,1,1,13158.0,1,70,1,2,1,100,10,101,1,62,6200,68200
2019,201901,17686,2019001062296,13158.0,2019000176861,10001,1,2,14086.8,2,62,1,1,1,100,6,63,1,0,0,24100
2019,201901,17841,2019001075000,23684.4,2019000178411,260001,1,1,23684.4,2,74,4,2,1,100,8,81,1,0,0,33100
2019,201901,17996,2019001086723,75542.4,2019000179961,210001,1,1,75542.4,1,51,4,1,1,100,6,63,1,0,0,52000
2019,201901,18150,2019001097986,15170.4,2019000181501,70001,1,1,15325.2,2,69,4,3,1,100,7,71,1,0,0,43600
2019,201901,18305,2019001109451,12229.2,2019000183051,180001,1,1,12229.2,2,53,4,1,1,100,6,61,1,0,0,8300
2019,201901,18460,2019001119914,17647.2,2019000184601,50001,1,1,17647.2,2,51,5,1,1,100,2,26,1,0,0,15000
2019,201901,18615,2019001130497,10371.6,2019000186151,60001,1,1,10216.8,1,58,4,1,1,100,10,101,1,62,6201,16000
2019,201901,18770,2019001142505,11455.2,2019000187701,130501,1,1,11300.4,1,66,1,1,1,100,5,50,1,0,0,11600
2019,201901,18770,2019001142505,11455.2,2019000187701,130501,1,2,10990.8,2,64,1,1,1,100,6,63,1,0,0,8300
2019,201901,18924,2019001152469,10836.0,2019000189241,110001,1,1,10681.2,1,56,4,3,1,100,4,40,1,0,0,29200
2019,201901,18924,2019001152469,10836.0,2019000189241,110001,1,2,16563.6,2,53,4,3,1,100,6,65,1,0,0,29200
2019,201901,18924,2019001152469,10836.0,2019000189241,110001,1,3,11919.6,1,16,6,0,1,100,3,30,2,0,0,6500
2019,201901,19079,2019001161497,8049.6,2019000190791,150001,1,1,7894.8,2,84,5,1,1,100,11,116,1,23,2304,61000
2019,201901,19234,2019001172199,5882.4,2019000192341,200001,1,1,6037.2,1,43,4,1,1,100,8,81,1,0,0,45000
2019,201901,19389,2019001184401,11610.0,2019000193891,60001,1,1,11455.2,1,52,4,2,2,200,6,63,1,0,0,40000
2019,201901,19389,2019001184401,11610.0,2019000193891,60001,1,2,16254.0,2,41,6,0,2,200,6,63,1,0,0,32000
2019,201901,19389,2019001184401,11610.0,2019000193891,60001,1,3,22910.4,2,14,6,0,2,200,2,26,2,0,0,9999999
2019,201901,19389,2019001184401,11610.0,2019000193891,60001,1,4,15480.0,1,22,6,0,2,200,6,63,1,0,0,23000
2019,201901,19544,2019001194256,13622.4,2019000195441,130301,1,1,13467.6,1,51,1,1,1,100,11,115,1,62,6203,368000
2019,201901,19544,2019001194256,13622.4,2019000195441,130301,1,2,9752.4,2,52,1,1,1,100,10,101,1,61,6107,12000
2019,201901,19544,2019001194256,13622.4,2019000195441,130301,1,3,10062.0,1,16,6,0,1,100,4,40,2,0,0,800
2019,201901,19698,2019001206275,32043.6,2019000196981,130201,1,1,32043.6,2,76,5,2,2,200,5,50,1,0,0,9100
2019,201901,19853,2019001217148,23374.8,2019000198531,40001,1,1,23220.0,1,50,1,1,1,100,11,114,1,62,6207,100000
2019,201901,19853,2019001217148,23374.8,2019000198531,40001,1,2,19350.0,2,63,1,1,1,100,8,81,1,0,0,31500
2019,201901,20008,2019001226641,9597.6,2019000200081,170001,1,1,9597.6,2,63,1,1,1,100,7,71,1,0,0,9600
2019,201901,20008,2019001226641,9597.6,2019000200081,170001,1,2,12074.4,1,69,1,1,1,100,10,101,1,62,6201,76500
2019,201901,20163,2019001237033,17802.0,2019000201631,230001,1,1,17802.0,1,82,1,1,1,100,7,71,1,0,0,53580
2019,201901,20163,2019001237033,17802.0,2019000201631,230001,1,2,14706.0,2,74,1,1,1,100,6,65,1,0,0,32600
2019,201901,20318,2019001248969,1238.4,2019000203181,240001,1,1,1393.2,1,64,1,2,1,100,6,63,1,0,0,52000
2019,201901,20318,2019001248969,1238.4,2019000203181,240001,1,2,619.2,2,49,1,1,6,600,10,101,1,62,6207,21800
2019,201901,20318,2019001248969,1238.4,2019000203181,240001,1,3,619.2,2,73,2,2,6,600,10,101,1,29,2901,6000
2019,201901,20472,2019001259734,17802.0,2019000204721,170001,1,1,17647.2,1,66,5,1,2,200,6,63,1,0,0,12000
2019,201901,20472,2019001259734,17802.0,2019000204721,170001,1,2,33591.6,1,32,6,0,2,200,5,50,1,0,0,9000
2019,201901,20472,2019001259734,17802.0,2019000204721,170001,1,3,15789.6,2,17,6,0,2,200,6,63,1,0,0,11000
2019,201901,20472,2019001259734,17802.0,2019000204721,170001,1,4,15634.8,2,16,6,0,2,200,4,40,2,0,0,11000
2019,201901,20627,2019001270986,3405.6,2019000206271,250001,1,1,3405.6,1,53,1,1,1,100,7,71,1,0,0,38000
2019,201901,20627,2019001270986,3405.6,2019000206271,250001,1,2,3250.8,2,55,1,1,1,100,10,101,1,19,1901,42000
2019,201901,20782,2019001280087,5882.4,2019000207821,40001,1,1,5882.4,2,79,5,1,1,100,6,63,1,0,0,33600
2019,201901,20937,2019001291319,13158.0,2019000209371,160001,1,1,13312.8,2,42,4,1,1,100,11,114,2,61,6109,80000
2019,201901,20937,2019001291319,13158.0,2019000209371,160001,1,2,15789.6,1,11,6,0,1,100,1,17,2,0,0,9999999
2019,201901,20937,2019001291319,13158.0,2019000209371,160001,1,3,16099.2,1,8,6,0,1,100,1,15,2,0,0,9999999
2019,201901,21092,2019001301458,22291.2,2019000210921,70001,1,1,22291.2,2,59,5,1,1,100,6,65,1,0,0,26300
2019,201901,21092,2019001301458,22291.2,2019000210921,70001,1,2,19195.2,1,39,4,1,1,100,10,101,1,62,6200,25000
2019,201901,21092,2019001301458,22291.2,2019000210921,70001,1,3,12074.4,2,13,6,0,1,100,2,26,2,0,0,9999999
2019,201901,21092,2019001301458,22291.2,2019000210921,70001,1,4,16873.2,1,9,6,0,1,100,1,16,2,0,0,9999999
2019,201901,21092,2019001301458,22291.2,2019000210921,70001,1,5,12229.2,2,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,21246,2019001312950,27554.4,2019000212461,250001,1,1,27554.4,2,30,1,2,1,100,6,65,1,0,0,0
2019,201901,21246,2019001312950,27554.4,2019000212461,250001,1,2,19040.4,1,33,1,1,1,100,6,65,1,0,0,5700
2019,201901,21246,2019001312950,27554.4,2019000212461,250001,1,3,14086.8,2,12,6,0,1,100,2,23,2,0,0,9999999
2019,201901,21246,2019001312950,27554.4,2019000212461,250001,1,4,18266.4,1,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,21246,2019001312950,27554.4,2019000212461,250001,1,5,14086.8,2,5,6,0,1,100,0,2,2,0,0,9999999
2019,201901,21246,2019001312950,27554.4,2019000212461,250001,1,6,27244.8,2,1,6,0,1,100,0,1,0,0,0,9999999
2019,201901,21401,2019001322967,43653.6,2019000214011,80001,1,1,43498.8,1,28,6,0,1,100,7,71,1,0,0,34300
2019,201901,21401,2019001322967,43653.6,2019000214011,80001,1,2,54180.0,2,23,6,0,1,100,10,101,1,61,6107,21100
2019,201901,21556,2019001334230,31579.2,2019000215561,100001,1,1,31579.2,2,67,5,3,1,100,8,81,1,0,0,37210
2019,201901,21556,2019001334230,31579.2,2019000215561,100001,1,2,68576.4,1,35,6,0,1,100,6,64,1,0,0,6000
2019,201901,21556,2019001334230,31579.2,2019000215561,100001,1,3,44272.8,2,64,6,0,1,100,1,16,1,0,0,18500
2019,201901,21556,2019001334230,31579.2,2019000215561,100001,1,4,47678.4,1,25,6,0,1,100,6,63,1,0,0,15000
2019,201901,21711,2019001344853,3715.2,2019000217111,80001,1,1,3715.2,2,65,5,3,1,100,2,25,1,0,0,9600
2019,201901,21866,2019001356921,20898.0,2019000218661,30101,1,1,20898.0,2,32,6,0,1,100,10,101,1,23,2304,51000
2019,201901,22020,2019001368290,44427.6,2019000220201,130401,1,1,44272.8,2,49,1,1,1,100,11,116,1,36,3600,80000
2019,201901,22020,2019001368290,44427.6,2019000220201,130401,1,2,42105.6,1,51,1,1,1,100,11,116,1,61,6109,150000
2019,201901,22020,2019001368290,44427.6,2019000220201,130401,1,3,49536.0,1,20,6,0,1,100,6,65,2,0,0,6800
2019,201901,22020,2019001368290,44427.6,2019000220201,130401,1,4,55418.4,1,18,6,0,1,100,5,50,2,0,0,950
2019,201901,22175,2019001379338,5572.8,2019000221751,210001,1,1,5727.6,1,43,1,1,1,100,10,101,1,55,5500,62000
2019,201901,22175,2019001379338,5572.8,2019000221751,210001,1,2,5882.4,2,39,1,1,1,100,10,101,1,62,6207,63000
2019,201901,22175,2019001379338,5572.8,2019000221751,210001,1,3,5418.0,2,8,6,0,1,100,1,12,2,0,0,9999999
2019,201901,22175,2019001379338,5572.8,2019000221751,210001,1,4,5263.2,2,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,22330,2019001389697,13003.2,2019000223301,150001,1,1,13003.2,1,71,1,2,1,100,10,101,1,62,6200,124400
2019,201901,22330,2019001389697,13003.2,2019000223301,150001,1,2,9442.8,2,69,1,3,1,100,8,81,1,0,0,13000
2019,201901,22485,2019001399846,11145.6,2019000224851,30201,1,1,10990.8,2,84,4,1,1,100,6,64,1,0,0,35800
2019,201901,22640,2019001410940,3250.8,2019000226401,250001,1,1,3250.8,2,70,5,1,1,100,6,63,1,0,0,40140
2019,201901,22794,2019010039869,10526.4,2019000227941,40002,4,1,10526.4,1,55,2,1,1,100,11,114,2,23,2309,82300
2019,201901,22949,2019010086654,32662.8,2019000229491,20002,3,1,32662.8,1,33,6,0,3,375,3,30,1,0,0,0
2019,201901,23104,2019010131179,11145.6,2019000231041,30002,4,1,11145.6,2,18,6,0,1,100,6,65,2,0,0,1600
2019,201901,23259,2019000041305,17182.8,2019000232591,10202,1,1,17182.8,1,66,4,1,1,100,6,63,1,0,0,31000
2019,201901,23414,2019000144316,1857.6,2019000234141,40002,1,1,1857.6,2,33,3,1,3,374,7,71,1,0,0,56600
2019,201901,23414,2019000144316,1857.6,2019000234141,40002,1,2,4024.8,1,14,6,0,3,374,2,26,2,0,0,9999999
2019,201901,23414,2019000144316,1857.6,2019000234141,40002,1,3,3560.4,2,10,6,0,3,374,1,17,2,0,0,9999999
2019,201901,23414,2019000144316,1857.6,2019000234141,40002,1,4,3560.4,2,6,6,0,3,374,1,12,2,0,0,9999999
2019,201901,23568,2019000230623,4953.6,2019000235681,40002,1,1,4953.6,2,51,4,1,3,370,6,65,1,0,0,2300
2019,201901,23568,2019000230623,4953.6,2019000235681,40002,1,2,3870.0,1,45,6,0,3,370,6,63,1,0,0,22600
2019,201901,23723,2019000322805,5418.0,2019000237231,20002,1,1,5572.8,1,69,1,1,1,100,6,65,1,0,0,16600
2019,201901,23723,2019000322805,5418.0,2019000237231,20002,1,2,4334.4,2,63,1,1,1,100,6,63,1,0,0,19500
2019,201901,23878,2019000421140,27399.6,2019000238781,20002,1,1,27399.6,1,61,1,3,1,100,7,71,1,0,0,40600
2019,201901,23878,2019000421140,27399.6,2019000238781,20002,1,2,28328.4,2,46,1,3,1,100,8,81,1,0,0,23100
2019,201901,24033,2019000514195,5727.6,2019000240331,20002,1,1,5727.6,1,29,6,0,6,661,6,63,1,0,0,36300
2019,201901,24033,2019000514195,5727.6,2019000240331,20002,1,2,12848.4,1,5,6,0,6,661,0,2,1,0,0,9999999
2019,201901,24033,2019000514195,5727.6,2019000240331,20002,1,3,12848.4,1,3,6,0,6,661,0,2,1,0,0,9999999
2019,201901,24033,2019000514195,5727.6,2019000240331,20002,1,4,21517.2,2,52,6,0,6,661,0,2,1,0,0,8500
2019,201901,24188,2019000621005,7430.4,2019000241881,20002,1,1,7430.4,1,64,1,1,1,100,8,81,1,0,0,49200
2019,201901,24188,2019000621005,7430.4,2019000241881,20002,1,2,9442.8,2,58,1,1,1,100,5,50,1,0,0,9800
2019,201901,24188,2019000621005,7430.4,2019000241881,20002,1,3,16718.4,1,40,6,0,1,100,6,63,1,0,0,40000
2019,201901,24342,2019000710803,41486.4,2019000243421,10202,1,1,41486.4,2,36,6,0,1,100,10,101,1,52,5200,68000
2019,201901,24497,2019000807695,10681.2,2019000244971,40002,1,1,10681.2,1,49,1,2,1,100,8,81,2,0,0,70000
2019,201901,24497,2019000807695,10681.2,2019000244971,40002,1,2,6811.2,2,59,1,3,1,100,6,65,1,0,0,0
2019,201901,24652,2019000908007,9752.4,2019000246521,30002,1,1,9907.2,1,67,1,1,1,100,11,114,1,23,2309,127500
2019,201901,24652,2019000908007,9752.4,2019000246521,30002,1,2,9597.6,2,67,1,1,1,100,6,65,1,0,0,8400
2019,201901,24807,2019001013504,104490.0,2019000248071,30002,1,1,104335.2,2,41,4,1,7,700,7,71,1,0,0,49100
2019,201901,24807,2019001013504,104490.0,2019000248071,30002,1,2,92415.6,1,16,6,0,9,983,3,30,2,0,0,3100
2019,201901,24807,2019001013504,104490.0,2019000248071,30002,1,3,56037.6,2,9,6,0,8,826,1,15,2,0,0,9999999
2019,201901,24807,2019001013504,104490.0,2019000248071,30002,1,4,56037.6,2,5,6,0,8,826,1,11,2,0,0,9999999
2019,201901,24962,2019001112789,21207.6,2019000249621,10202,1,1,21207.6,1,65,4,2,1,100,6,65,1,0,0,101700
2019,201901,24962,2019001112789,21207.6,2019000249621,10202,1,2,23065.2,2,62,5,2,1,100,6,65,1,0,0,77180
2019,201901,25116,2019001202163,53715.6,2019000251161,30002,1,1,53560.8,2,35,1,2,1,100,6,64,2,0,0,0
2019,201901,25116,2019001202163,53715.6,2019000251161,30002,1,2,59598.0,1,32,1,1,1,100,6,65,1,0,0,60000
2019,201901,25116,2019001202163,53715.6,2019000251161,30002,1,3,38080.8,2,12,6,0,1,100,2,23,2,0,0,9999999
2019,201901,25116,2019001202163,53715.6,2019000251161,30002,1,4,37771.2,2,5,6,0,1,100,1,12,2,0,0,9999999
2019,201901,25116,2019001202163,53715.6,2019000251161,30002,1,5,56192.4,2,3,6,0,1,100,0,2,1,0,0,9999999
2019,201901,25116,2019001202163,53715.6,2019000251161,30002,1,6,56192.4,2,0,6,0,1,100,0,1,0,0,0,9999999
2019,201901,25271,2019001303790,16254.0,2019000252711,10102,1,1,16408.8,1,47,6,0,1,100,10,101,1,13,1301,30000
2019,201901,25426,2019001394397,17182.8,2019000254261,10202,1,1,17182.8,2,54,1,1,1,100,10,101,1,61,6107,50150
2019,201901,25426,2019001394397,17182.8,2019000254261,10202,1,2,15789.6,1,58,1,1,1,100,6,65,1,0,0,76000
2019,201901,25581,2019010005558,1083.6,2019000255811,10404,4,1,1083.6,2,40,6,0,3,315,3,30,1,0,0,9300
2019,201901,25736,2019010012838,6811.2,2019000257361,70004,3,1,6811.2,1,27,6,0,1,100,6,63,1,0,0,34000
2019,201901,25890,2019010020009,13003.2,2019000258901,50004,4,1,13003.2,1,19,6,0,1,100,7,71,3,0,0,0
2019,201901,26045,2019010027336,1083.6,2019000260451,13404,4,1,1083.6,2,20,6,0,1,100,6,64,1,0,0,0
2019,201901,26200,2019010034579,1857.6,2019000262001,90004,3,1,1857.6,1,47,4,2,1,100,5,50,2,0,0,21200
2019,201901,26355,2019010042033,10990.8,2019000263551,80504,3,1,10990.8,1,55,3,1,8,861,7,71,1,0,0,0
2019,201901,26510,2019010049489,8359.2,2019000265101,10404,3,1,8359.2,2,65,6,0,1,100,6,65,1,0,0,11000
2019,201901,26664,2019010055894,3715.2,2019000266641,10204,4,1,3715.2,1,60,4,1,3,315,5,50,1,0,0,0
2019,201901,26819,2019010064122,1393.2,2019000268191,13004,3,1,1393.2,2,93,5,2,1,100,6,63,1,0,0,15100
2019,201901,26974,2019010071783,464.4,2019000269741,20904,4,1,464.4,2,60,4,1,1,100,6,63,1,0,0,7200
2019,201901,27129,2019010079173,13003.2,2019000271291,20704,4,1,13003.2,2,18,6,0,1,100,6,65,2,0,0,0
2019,201901,27284,2019010086289,6966.0,2019000272841,90004,3,1,6966.0,2,93,4,1,1,100,7,71,1,0,0,10800
2019,201901,27438,2019010093993,12538.8,2019000274381,11904,3,1,12538.8,1,43,6,0,1,100,8,81,1,0,0,60000
2019,201901,27593,2019010101072,2941.2,2019000275931,10504,4,1,2941.2,1,64,4,1,1,100,6,63,1,0,0,18400
2019,201901,27748,2019010109257,1083.6,2019000277481,60004,4,1,1083.6,1,53,6,0,1,100,6,63,1,0,0,15000
2019,201901,27903,2019010115331,1238.4,2019000279031,50004,3,1,1238.4,2,93,5,2,1,100,10,101,1,23,2300,34000
2019,201901,28058,2019010122570,928.8,2019000280581,70004,4,1,928.8,1,43,4,1,2,200,7,71,1,0,0,9000
2019,201901,28212,2019010129642,4489.2,2019000282121,10904,4,1,4489.2,2,18,6,0,6,620,6,65,2,0,0,4000
2019,201901,28367,2019010136174,8668.8,2019000283671,20704,4,1,8668.8,1,19,6,0,1,100,6,63,2,0,0,0
2019,201901,28522,2019010143723,8978.4,2019000285221,20704,4,1,8978.4,1,19,6,0,1,100,7,71,2,0,0,2400
2019,201901,28677,2019000000175,9288.0,2019000286771,80704,1,1,9133.2,1,24,1,1,1,100,7,71,1,0,0,8900
2019,201901,28677,2019000000175,9288.0,2019000286771,80704,1,2,11145.6,2,25,1,1,1,100,6,63,1,0,0,4500
2019,201901,28677,2019000000175,9288.0,2019000286771,80704,1,3,10371.6,1,5,6,0,1,100,0,2,2,0,0,9999999
2019,201901,28677,2019000000175,9288.0,2019000286771,80704,1,4,8514.0,2,2,6,0,1,100,0,1,0,0,0,9999999
2019,201901,28832,2019000009214,12229.2,2019000288321,60004,1,1,12229.2,2,68,5,2,1,100,6,65,1,0,0,30100
2019,201901,28832,2019000009214,12229.2,2019000288321,60004,1,2,11919.6,1,74,4,2,1,100,4,40,1,0,0,23600
2019,201901,28986,2019000017315,6656.4,2019000289861,11304,1,1,6811.2,2,71,4,1,1,100,7,71,1,0,0,36000
2019,201901,29141,2019000026108,20124.0,2019000291411,60004,1,1,20278.8,1,74,5,2,1,100,7,71,1,0,0,35950
2019,201901,29296,2019000035722,9442.8,2019000292961,12604,1,1,9288.0,1,67,6,0,1,100,7,71,1,0,0,11900
2019,201901,29451,2019000043769,24613.2,2019000294511,13004,1,1,24613.2,2,93,5,2,1,100,6,63,1,0,0,89000
2019,201901,29606,2019000051889,31269.6,2019000296061,10404,1,1,31114.8,1,45,1,1,1,100,7,71,1,0,0,36000
2019,201901,29606,2019000051889,31269.6,2019000296061,10404,1,2,34210.8,2,38,1,1,1,100,6,63,1,0,0,23000
2019,201901,29606,2019000051889,31269.6,2019000296061,10404,1,3,36068.4,2,56,1,1,1,100,7,71,1,0,0,510
2019,201901,29606,2019000051889,31269.6,2019000296061,10404,1,4,39164.4,1,40,1,2,1,100,6,63,1,0,0,4600
2019,201901,29760,2019000060853,8359.2,2019000297601,20104,1,1,8514.0,1,74,1,1,1,100,11,114,1,53,5301,506140
2019,201901,29760,2019000060853,8359.2,2019000297601,20104,1,2,8359.2,2,76,1,1,1,100,10,101,1,24,2403,33000
2019,201901,29915,2019000068582,10371.6,2019000299151,11004,1,1,10371.6,2,37,6,0,1,100,10,101,1,14,1401,120000
2019,201901,29915,2019000068582,10371.6,2019000299151,11004,1,2,9597.6,1,43,4,1,1,100,10,101,1,62,6203,65000
2019,201901,30070,2019000076397,9907.2,2019000300701,11204,1,1,9907.2,1,64,1,1,2,200,7,71,1,0,0,18000
2019,201901,30070,2019000076397,9907.2,2019000300701,11204,1,2,9288.0,2,61,1,1,2,200,7,71,1,0,0,0
2019,201901,30225,2019000085223,7120.8,2019000302251,10604,1,1,7120.8,2,75,5,1,1,100,11,114,1,40,4007,48100
2019,201901,30225,2019000085223,7120.8,2019000302251,10604,1,2,11764.8,1,52,1,2,1,100,10,101,1,62,6200,130500
2019,201901,30225,2019000085223,7120.8,2019000302251,10604,1,3,10062.0,2,60,1,2,1,100,6,63,1,0,0,0
2019,201901,30380,2019000092301,60836.4,2019000303801,13104,1,1,60681.6,2,48,1,1,1,100,10,101,1,62,6206,44000
2019,201901,30380,2019000092301,60836.4,2019000303801,13104,1,2,62229.6,1,50,1,1,1,100,10,101,1,21,2102,100000
2019,201901,30380,2019000092301,60836.4,2019000303801,13104,1,3,67957.2,2,23,6,0,1,100,10,101,1,61,6103,10700
2019,201901,30380,2019000092301,60836.4,2019000303801,13104,1,4,67957.2,2,22,6,0,1,100,10,101,1,60,6004,0
2019,201901,30380,2019000092301,60836.4,2019000303801,13104,1,5,56966.4,1,17,6,0,1,100,5,50,2,0,0,0
2019,201901,30534,2019000099535,8359.2,2019000305341,10104,1,1,8514.0,2,69,5,3,1,100,6,63,1,0,0,26000
2019,201901,30534,2019000099535,8359.2,2019000305341,10104,1,2,11764.8,1,50,6,0,1,100,6,64,1,0,0,0
2019,201901,30534,2019000099535,8359.2,2019000305341,10104,1,3,12693.6,2,49,4,1,1,100,6,63,1,0,0,20000
2019,201901,30534,2019000099535,8359.2,2019000305341,10104,1,4,11919.6,1,25,6,0,1,100,6,64,1,0,0,20000
2019,201901,30689,2019000107711,12229.2,2019000306891,11404,1,1,12229.2,2,73,1,1,1,100,6,63,1,0,0,17200
2019,201901,30689,2019000107711,12229.2,2019000306891,11404,1,2,13622.4,1,74,1,1,1,100,6,63,1,0,0,6500
2019,201901,30844,2019000116332,10526.4,2019000308441,20904,1,1,10681.2,1,55,4,1,1,100,6,63,1,0,0,22200
2019,201901,30999,2019000124198,7740.0,2019000309991,10204,1,1,7740.0,2,48,1,1,1,100,6,63,1,0,0,57000
2019,201901,30999,2019000124198,7740.0,2019000309991,10204,1,2,8823.6,1,53,1,1,1,100,7,71,1,0,0,67000
2019,201901,30999,2019000124198,7740.0,2019000309991,10204,1,3,9288.0,2,21,6,0,1,100,6,65,1,0,0,33000
2019,201901,31154,2019000131538,4179.6,2019000311541,80004,1,1,4179.6,2,55,1,1,3,308,2,26,1,0,0,0
2019,201901,31154,2019000131538,4179.6,2019000311541,80004,1,2,1857.6,1,56,1,1,1,100,6,65,1,0,0,52000
2019,201901,31308,2019000140227,11300.4,2019000313081,12704,1,1,11300.4,1,66,1,1,1,100,10,101,1,55,5507,38100
2019,201901,31308,2019000140227,11300.4,2019000313081,12704,1,2,10681.2,2,66,1,1,1,100,10,101,1,23,2306,0
